Symbol,Side,Cxl,Qty,Price,Bid,Ask,T-Dat,S-Dat,TradeID,Trade,TiSS,Exbkr,TradeCommType,Source,Commission,Account,OrderID,GTL,TrailerInfo,Clr
S,SS,NEW,100,8.210000,8.210000,8.220000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,46,482621,473640
S,SS,NEW,100,8.210000,8.210000,8.220000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,46,482634,473640
S,SS,NEW,100,8.210000,8.210000,8.220000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,46,482642,473640
S,SS,NEW,100,8.210000,8.210000,8.220000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,46,482645,473640
S,SS,NEW,200,8.200000,8.210000,8.220000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,46,482650,473640
S,SS,NEW,500,8.200000,8.210000,8.220000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,46,482658,473640
S,SS,NEW,100,8.200000,8.210000,8.220000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,46,482669,473640
S,SS,NEW,100,8.200000,8.210000,8.220000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,46,482683,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,47,482833,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,47,482842,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,49,483102,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,483529,473640
S,SS,NEW,200,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,54,483934,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,54,483946,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:19:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,54,483954,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:20:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,11,485645,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:20:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,18,487229,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:21:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,32,496682,473640
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502205,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502214,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502220,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502234,854300
CERS,SS,NEW,200,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502241,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502253,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502260,854300
CERS,SS,NEW,200,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502264,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502268,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502273,854300
CERS,SS,NEW,200,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502278,854300
CERS,SS,NEW,200,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502285,854300
CERS,SS,NEW,300,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502289,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502310,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,24,502317,854300
CERS,SS,NEW,100,2.355000,2.350000,2.360000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,27,502711,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,29,502959,854300
S,SS,NEW,400,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:22:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,31,503178,473640
S,SS,NEW,100,8.210000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:23:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,14,507357,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:23:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,14,507366,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:23:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,55,512847,473640
S,SS,NEW,100,8.210000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,04,514037,473640
S,SS,NEW,1100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,04,514045,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,04,514057,473640
S,SS,NEW,200,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,04,514061,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,04,514066,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,04,514074,473640
S,SS,NEW,100,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516561,473640
S,SS,NEW,200,8.200000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516569,473640
S,SS,NEW,2700,8.190000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516582,473640
S,SS,NEW,100,8.190000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516586,473640
S,SS,NEW,300,8.190000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516593,473640
S,SS,NEW,100,8.190000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516596,473640
S,SS,NEW,200,8.190000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516600,473640
S,SS,NEW,100,8.190000,8.200000,8.210000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516619,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516627,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516640,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516645,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516647,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516650,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516653,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516665,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516673,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516678,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516683,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516688,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,26,516726,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,32,517656,473640
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,46,519287,854300
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:24:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,49,519642,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:25:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,02,521066,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:25:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,02,521077,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:25:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,03,521257,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:25:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,04,521273,473640
S,SS,NEW,400,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:25:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,27,524508,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:25:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,27,524557,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:25:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,45,526946,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:25:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,45,526954,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,530141,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,15,530149,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,16,530324,473640
S,SS,NEW,500,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,42,533305,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,42,533327,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,42,533333,473640
S,SS,NEW,300,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,42,533340,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,42,533361,473640
CERS,SS,NEW,100,2.355000,2.350000,2.360000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.010000,AABBC,#STA=CERS,47,533879,854300
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,534355,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,51,534367,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,54,534742,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:26:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,54,534774,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:27:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,12,536636,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:27:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,31,538399,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:27:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,53,540468,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:27:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,53,540479,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,21,543068,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,28,543773,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,34,544341,473640
S,SS,NEW,300,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,34,544351,473640
S,SS,NEW,300,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,34,544360,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,34,544362,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,34,544365,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,34,544420,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,41,544961,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,41,544988,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,41,544996,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545179,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545187,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545194,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545208,473640
S,SS,NEW,900,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545213,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545217,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545220,473640
S,SS,NEW,600,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545225,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545237,473640
S,SS,NEW,1000,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545249,473640
S,SS,NEW,101,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545261,473640
S,SS,NEW,99,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545264,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545268,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545276,473640
S,SS,NEW,300,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545293,473640
S,SS,NEW,100,8.185000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545315,473640
S,SS,NEW,400,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545317,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545320,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545325,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545339,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545363,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545376,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545396,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545400,473640
S,SS,NEW,200,8.185000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545402,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545404,473640
S,SS,NEW,200,8.185000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545407,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545409,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545411,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545413,473640
S,SS,NEW,400,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545415,473640
S,SS,NEW,200,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545417,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545419,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545422,473640
S,SS,NEW,100,8.180000,8.190000,8.200000,06/19/17,06/14/17,1706149900004,11:28:Contra,SSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,#STA=MSCO,44,545427,473640
